movie_id,movie_title,id_id,name_name
79528,Secrets of the Tribe,7276,Screen East
79528,Secrets of the Tribe,14909,Impact Partners
79528,Secrets of the Tribe,17980,HBO Documentary Films
79528,Secrets of the Tribe,30266,Zazen Producciones
79528,Secrets of the Tribe,36321,Avenue B Productions
79528,Secrets of the Tribe,45531,SBS TV
79528,Secrets of the Tribe,76190,Stampede Films
147538,It's Such a Beautiful Day,63349,Bitter Films
139038,A Haunted House,1205,Endgame Entertainment
139038,A Haunted House,1608,Wayans Bros. Entertainment
139038,A Haunted House,7437,IM Global
139038,A Haunted House,10427,Open Road Films
66193,Sinners and Saints,25261,Noir Blanc Films
66193,Sinners and Saints,25262,Carolina Film Works
66193,Sinners and Saints,25263,Throttle Films
85533,Whores' Glory,2877,Living Films
85533,Whores' Glory,50451,Lotus Film
85533,Whores' Glory,51303,Quinte Film GmbH
140668,Somewhere in Palilula,11191,Libra Film
38138,A Fork in the Road,46104,Intrepid Films
114994,Planet of Snail,15505,NHK
114994,Planet of Snail,21963,CreativeEAST
114994,Planet of Snail,21964,Dalpaengee
142061,"Batman: The Dark Knight Returns, Part 2",429,DC Comics
142061,"Batman: The Dark Knight Returns, Part 2",2785,Warner Bros. Animation
142061,"Batman: The Dark Knight Returns, Part 2",4811,Warner Premiere
142061,"Batman: The Dark Knight Returns, Part 2",9993,DC Entertainment
124167,Alphabet City,18947,Atlantic Releasing Corporation
103740,Beyond the Hills,591,France 3 Cinéma
103740,Beyond the Hills,729,Why Not Productions
103740,Beyond the Hills,850,Eurimages
103740,Beyond the Hills,856,Wild Bunch
103740,Beyond the Hills,1926,Les Films Du Fleuve
103740,Beyond the Hills,5358,Canal+
103740,Beyond the Hills,5545,Mobra Films
103740,Beyond the Hills,10611,Ciné+
103740,Beyond the Hills,11795,France Télévisions
103740,Beyond the Hills,18367,Centre National de la Cinématographie (CNC)
103740,Beyond the Hills,20643,Mandragora Movies
103740,Beyond the Hills,35018,Romanian National Center for Cinematography
115223,Pokémon the Movie Black: Victini and Reshiram,33,Universal Pictures
88557,Pokémon the Movie White: Victini and Zekrom,33,Universal Pictures
53445,The Unloved,1917,EM Media
53445,The Unloved,9349,Film4
100592,The Hand,55973,KF Praha – Studio kresleného a loutkového filmu
100592,The Hand,77601,Ústřední půjčovna filmů Praha
102000,Sister,850,Eurimages
102000,Sister,2695,Archipel 35
102000,Sister,5358,Canal+
102000,Sister,8138,Vega Film
102000,Sister,10611,Ciné+
102000,Sister,18367,Centre National de la Cinématographie (CNC)
102000,Sister,20663,Radio Télévision Suisse (RTS)
102000,Sister,21990,Office Fédéral de la Culture
102000,Sister,21995,Fonds Regio Films
102000,Sister,28336,Bande a Part Films
102000,Sister,37647,Suissimage
102000,Sister,38424,Zuercher Filmstiftung
135921,Everything or Nothing,11594,Passion Pictures
135921,Everything or Nothing,12840,Red Box Films
41604,Grayeagle,11468,Charles B. Pierce Film Productions
33331,The World's Greatest Athlete,3166,Walt Disney Productions
31046,Jesse Stone: Stone Cold,3025,Brandman Productions
31046,Jesse Stone: Stone Cold,11073,Sony Pictures Television
31046,Jesse Stone: Stone Cold,12014,TWS Productions II
30347,Jesse Stone: Death in Paradise,3025,Brandman Productions
30347,Jesse Stone: Death in Paradise,11073,Sony Pictures Television
30347,Jesse Stone: Death in Paradise,12014,TWS Productions II
26114,Jesse Stone: Sea Change,3025,Brandman Productions
26114,Jesse Stone: Sea Change,11073,Sony Pictures Television
26114,Jesse Stone: Sea Change,12014,TWS Productions II
106541,Cargo,7447,Personafilm
43263,Jesse Stone: No Remorse,3025,Brandman Productions
43263,Jesse Stone: No Remorse,11073,Sony Pictures Television
43263,Jesse Stone: No Remorse,12014,TWS Productions II
59238,Jesse Stone: Innocents Lost,3025,Brandman Productions
59238,Jesse Stone: Innocents Lost,11073,Sony Pictures Television
59238,Jesse Stone: Innocents Lost,12014,TWS Productions II
110148,Jesse Stone: Benefit of the Doubt,3025,Brandman Productions
110148,Jesse Stone: Benefit of the Doubt,11073,Sony Pictures Television
110148,Jesse Stone: Benefit of the Doubt,12014,TWS Productions II
79983,Padre nuestro,1504,Cinergi Pictures Entertainment
79983,Padre nuestro,3769,Panamax Films
14078,Morgan Pålsson - Världsreporter,2861,Amagram
134673,Renoir,2927,Fidélité Films
32168,Typhoon,7653,Zininsa Film Production
76640,The Last Stand,435,Di Bonaventura Pictures
132232,Mama,33,Universal Pictures
132232,Mama,10677,Toma 78
132232,Mama,10678,De Milo
15932,The Candidate,5123,Miso Film
145197,Upstream Color,44640,erbp
152570,Fast Life,8411,Metro-Goldwyn-Mayer (MGM)
66720,Special When Lit,6857,Steam Motion & Sound
91552,The Year of the Tiger,21546,Fábula
100183,Outpost: Black Sun,12977,Black Camel Pictures
458961,Preston Sturges: The Rise and Fall of an American Dreamer,8273,Eagle Rock Entertainment
458961,Preston Sturges: The Rise and Fall of an American Dreamer,40961,WNET Thirteen
458961,Preston Sturges: The Rise and Fall of an American Dreamer,90755,Barking Dog Productions
84834,Double Indemnity,537,Universal TV
98357,Broken City,508,Regency Enterprises
98357,Broken City,7415,Inferno International
98357,Broken City,8532,1984 Private Defense Contractors
98357,Broken City,8537,Closest to the Hole Productions
98357,Broken City,10104,New Regency Pictures
98357,Broken City,10405,Emmett/Furla Films
98357,Broken City,11030,Envision Entertainment Corporation
98357,Broken City,22146,Black Bear Pictures
98357,Broken City,25790,Leverage Communications
47713,The Counterfeit Coin,40020,Anzervos
89501,Nameless Gangster,10923,Showbox/Mediaplex
89501,Nameless Gangster,89010,㈜팔레트픽처스
121872,Ginger & Rosa,41077,A24
84336,Shadow Dancer,288,BBC Films
84336,Shadow Dancer,3353,Element Pictures
84336,Shadow Dancer,5267,Irish Film Board
84336,Shadow Dancer,9987,Lipsync Productions
84336,Shadow Dancer,13242,Unanimous Pictures
84336,Shadow Dancer,37343,UKFS
53567,Thale,5241,Film Fund FUZZ
53567,Thale,6615,Yesbox Productions
114779,It's a Disaster,12875,Vacationeer Productions
114779,It's a Disaster,16042,Gordon Bijelonic / Datari Turner Films
114779,It's a Disaster,38395,ARM Entertainment
114779,It's a Disaster,38396,Attainment Media Group
52480,Texas Across the River,33,Universal Pictures
84839,The Comic,14959,Acre Enterprises
97353,Up In Smoke,4928,Allied Artists Pictures
59197,Battle of Los Angeles,1311,The Asylum
59197,Battle of Los Angeles,1371,The Global Asylum
84290,Keep the Lights On,6531,Parts and Labor
84290,Keep the Lights On,36712,Alarum PIctures
84290,Keep the Lights On,54036,Tiny Dancer Films
71768,The Guns Of Fort Petticoat,441,Columbia Pictures Corporation
68178,Omar Killed Me,8050,Tessalit Production
84328,Red Hook Summer,4319,40 Acres & A Mule Filmworks
70753,Stella Maris,38097,Pickford Film
53861,Die,6623,Caramel Films
77117,Sunny,7036,CJ Entertainment
94047,My Way,7036,CJ Entertainment
94047,My Way,22151,Directors
94047,My Way,22152,SK Planet
85872,Le Chef,9,Gaumont
85872,Le Chef,356,TF1 Films Productions
47863,Punching the Clown,67646,Viens Films
54075,Choose,5708,The 7th Floor
54075,Choose,43388,SC Films
26005,Made in Hong Kong,5922,Nicetop Independent
26005,Made in Hong Kong,5923,Nicetop Independent Ltd
43753,Creature from Black Lake,9165,Jim McCullough Productions
121455,Bad Luck,24674,Polski State Film
121455,Bad Luck,76032,"ZRF ""Kamera"""
87818,Movie 43,2150,Greenestreet Films
87818,Movie 43,7295,Relativity Media
87818,Movie 43,8852,Virgin Produced
87818,Movie 43,8890,Wessler Entertainment
87818,Movie 43,8891,Witness Protection Films
118424,The Iceman Tapes: Conversations with a Killer,6068,HBO
24925,Night of the Demons 2,1432,Republic Pictures
24925,Night of the Demons 2,2623,Blue Rider Pictures
100747,Hitler's Madman,3759,Producers Releasing Corporation
100747,Hitler's Madman,8232,Angelus Productions
156717,Death Race: Inferno,9137,Moonlighting Films
156717,Death Race: Inferno,17008,CC Capital Arts Entertainment SRL
124414,Pictures of the Old World,12514,Slovenská filmová tvorba Koliba (SFT)
124414,Pictures of the Old World,18370,Slovenský film Bratislava
81634,Jean Gentil,1719,Canana Films
81634,Jean Gentil,74619,Bärbel Mauch Film
81634,Jean Gentil,89823,Escuela Internacional de Cine y Televisión (EICTV)
160989,Day and Night,280,Cinémaginaire Inc.
160989,Day and Night,5358,Canal+
160989,Day and Night,18367,Centre National de la Cinématographie (CNC)
119283,Parker,2902,SND
91186,A Simple Life,1268,Focus Films
91186,A Simple Life,5686,Sil-Metropole Organisation
91186,A Simple Life,8250,Bona International Film Group
118557,Palms,13880,Vsesoyuznyj Gosudarstvennyj Institut Kinematografii (VGIK)
117974,Sightseers,443,Big Talk Productions
117974,Sightseers,694,StudioCanal
117974,Sightseers,7281,British Film Institute (BFI)
117974,Sightseers,9349,Film4
28830,Oppai Volleyball,2788,Avex Entertainment
28830,Oppai Volleyball,4330,Horipro
28830,Oppai Volleyball,20192,Nippon Television Network (NTV)
60304,Hansel & Gretel: Witch Hunters,4,Paramount Pictures
60304,Hansel & Gretel: Witch Hunters,264,Studio Babelsberg
60304,Hansel & Gretel: Witch Hunters,746,MTV Films
60304,Hansel & Gretel: Witch Hunters,4740,Gary Sanchez Productions
60304,Hansel & Gretel: Witch Hunters,8411,Metro-Goldwyn-Mayer (MGM)
60304,Hansel & Gretel: Witch Hunters,11238,Deutsche Filmförderfonds (DFFF)
109520,After Porn Ends,12357,Oxymoron Entertainment
109520,After Porn Ends,12358,Mallick Media
44450,Angelique,144,Fono Roma
44450,Angelique,1477,Franco London Films
44450,Angelique,11788,Compagnie Industrielle et Commerciale Cinématographique (CICC)
39750,Stonehenge Apocalypse,3388,The Movie Network (TMN)
39750,Stonehenge Apocalypse,6677,Syfy
39750,Stonehenge Apocalypse,10399,Cinetel Films
39750,Stonehenge Apocalypse,11551,Movie Central Network
39750,Stonehenge Apocalypse,11578,Super Écran
39750,Stonehenge Apocalypse,44675,Reel One Pictures
39750,Stonehenge Apocalypse,48189,National Bank of Canada TV and Motion Picture Group
91679,Starlet,3728,Mangusta Productions
91679,Starlet,10056,Cunningham & Maybach Films
91679,Starlet,17731,Freestyle Picture Company
91679,Starlet,26952,Maybach Film Productions
91679,Starlet,88152,Cre Film
129728,Palme,3179,SVT
129728,Palme,6417,Film i Väst
129728,Palme,39407,B-Reel Feature Films
109475,Ironclads,1765,Turner Pictures
146837,Jim Jefferies: Fully Functional,2953,New Wave Entertainment
19336,Godzilla vs. Gigan,622,Toho Film (Eiga) Co. Ltd.
19336,Godzilla vs. Gigan,882,Toho Company
19336,Godzilla vs. Gigan,70472,Toho Eizo Co.
24105,The Music Man,1558,Touchstone Television
24105,The Music Man,8797,Storyline Entertainment
74397,The Psychopath,4,Paramount Pictures
74397,The Psychopath,4630,Amicus Productions
91422,"Not With My Wife, You Don't!",51719,Fernwood-Reynard
51071,The Big Picture,6896,EuropaCorp
76848,A Woman's Face,6181,Svensk Filmindustri (SF)
87499,The East,1645,Scott Free Productions
144680,Pretty Sweet,12069,Girl & Chocolate Skateboards
42452,The House of Seven Corpses,65909,Television Corporation of America
50006,The Karlsson Brothers,2669,Filmlance International AB
50076,Confessions from a Holiday Camp,441,Columbia Pictures Corporation
138574,Beyond the Hill,27099,Ministry of Culture and Tourism
138574,Beyond the Hill,29241,2/35
138574,Beyond the Hill,94985,Bulut Film
114962,Modest Reception,13413,Hubert Bals Fund
172003,Day Is Done,5766,ARTE
172003,Day Is Done,12431,SSR SRG Idée Suisse
56919,Love Likes Coincidences,15269,Böcek Yapım
127864,Blancanieves,850,Eurimages
127864,Blancanieves,1991,Motion Investment Group
127864,Blancanieves,6111,Arte France
127864,Blancanieves,6639,Televisión Española (TVE)
127864,Blancanieves,6778,Televisió de Catalunya TV3
127864,Blancanieves,6916,Arte France Cinéma
127864,Blancanieves,7543,Arcadia Motion Pictures
127864,Blancanieves,7792,Noodles Production
127864,Blancanieves,8676,uFilm
127864,Blancanieves,8907,Banque Postale Image 4
127864,Blancanieves,9335,Canal+ España
127864,Blancanieves,9974,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
127864,Blancanieves,11921,Le Tax Shelter du Gouvernement Fédéral de Belgique
127864,Blancanieves,12100,Palatine Étoile 9
127864,Blancanieves,17298,Centre National du Cinéma et de L'image Animée (CNC)
127864,Blancanieves,19037,Umedia
127864,Blancanieves,22127,uFund
127864,Blancanieves,35559,Institut Català de les Empreses Culturals (ICEC)
127864,Blancanieves,37264,"Sundance Institute, The"
127864,Blancanieves,53195,Nix Films
127864,Blancanieves,66894,"Kraken Films, The"
127864,Blancanieves,78943,Sisifo Films AIE
93858,Tabu,9020,O Som e a Fúria
127505,Head Games,13231,Head Games the Film
89750,"Pink Ribbons, Inc.",17027,National Film Board of Canada (NFB)
114562,Ballplayer,13041,Makuhari Media
281007,The Summer I Turned 15,14623,Teamfilm AS
57436,The Erotic Man,1880,Zentropa Productions
57436,The Erotic Man,17516,Nordisk Film
39936,All That I Love,250,Canal+Polska
39936,All That I Love,15417,Telewizja Polska - Agencja Filmowa
39936,All That I Love,27383,Prasa i Film
58244,Upside Down,2203,Onyx Films
58244,Upside Down,2577,Studio 37
58244,Upside Down,12391,Jouror Productions
58244,Upside Down,45970,France 2 Cinéma
58244,Upside Down,48188,Transfilm
58244,Upside Down,53495,Upside Down Films
58244,Upside Down,53496,Les Films Upside Down
58244,Upside Down,53497,Kinologic Films
162145,The Liability,12905,Corona Pictures
162145,The Liability,12906,Starchild Pictures
18912,Angst,3552,Gerald Kargl
33735,Pressure Point,893,Stanley Kramer Productions
271504,2 Become 1,5632,Milky Way Image Company
81446,The Baytown Outlaws,3356,State Street Pictures
81446,The Baytown Outlaws,12410,Lleju Productions
83890,LUV,2830,Rival Pictures
83890,LUV,12876,Gordon Bijelonic / Datari Turner Films
83890,LUV,44396,TideRock Films
83890,LUV,51235,Taggart Productions
83890,LUV,58590,Hollywood Studios
83890,LUV,65144,Stony Island Films
83890,LUV,65146,Zhi Media
121824,Stand Up Guys,126,Lakeshore Entertainment
121824,Stand Up Guys,737,Sidney Kimmel Entertainment
121824,Stand Up Guys,1632,Lionsgate
70793,Le grand soir,10051,GMT Productions
70793,Le grand soir,12407,Panache Productions
70793,Le grand soir,26569,No Money Productions
45316,Udaan,5571,UTV Spotboy Motion Pictures
34843,Hawking,3324,British Broadcasting Corporation (BBC)
110398,No,1719,Canana Films
110398,No,6735,Participant Media
110398,No,24459,Fabula
90369,Now Is Good,11843,Goldcrest Pictures
150202,The Haunting in Connecticut 2: Ghosts of Georgia,12026,Gold Circle Films
13648,Resident Evil: Degeneration,5752,Sony Pictures Entertainment
13648,Resident Evil: Degeneration,7220,Capcom
40767,No Man of Her Own,4,Paramount Pictures
33786,Starring Maja,5353,Fastnet Films
109421,Side Effects,435,Di Bonaventura Pictures
109421,Side Effects,1205,Endgame Entertainment
109421,Side Effects,6292,Universal
109421,Side Effects,10427,Open Road Films
121598,Midnight's Children,7295,Relativity Media
121598,Midnight's Children,89772,Hamilton-Mehta Productions
147815,Kadal,3118,Madras Talkies
109431,Identity Thief,4403,Stuber Productions
109431,Identity Thief,37361,Aggregate Films
109431,Identity Thief,37362,DumbDumb
87436,The ABCs of Death,3595,Magnet Releasing
87436,The ABCs of Death,10485,Drafthouse Films
178806,21 Ways to Ruin a Marriage,4101,Dionysos Films Oy
270002,Fuck Off! Images of Finland,38212,FJ Filmi
133121,Resident Evil: Damnation,3361,Digital Frontier
133121,Resident Evil: Damnation,5752,Sony Pictures Entertainment
133121,Resident Evil: Damnation,14788,Capcom Company
177155,Days and Hours,26105,Radio-televizija Federacije Bosne i Hercegovine (RTVFBiH)
177155,Days and Hours,26106,Refresh Production
207655,Dancing in the Rain,27706,Triglav Film
13946,The Rage,51360,Precinct 13 Entertainment
60011,The Bang Bang Club,719,Film Foundry Partners
127918,The Gatekeepers,2426,Les Films du Poisson
127918,The Gatekeepers,2632,Cinephil
127918,The Gatekeepers,5867,RTBF
127918,The Gatekeepers,6111,Arte France
127918,The Gatekeepers,8047,NDR
124461,A Glimpse Inside the Mind of Charles Swan III,70,American Zoetrope
124461,A Glimpse Inside the Mind of Charles Swan III,41077,A24
121835,Lore,6237,Porchlight Films
121835,Lore,18485,Rohfilm
121835,Lore,32232,Edge City Films
167179,Traffic Department,250,Canal+Polska
167179,Traffic Department,5469,Agora Entertainment
167179,Traffic Department,76035,Film It
136553,The Rumble in the Air: Conditioned Auditorium,8290,Busboy Productions
136553,The Rumble in the Air: Conditioned Auditorium,10996,"Straight Talk, Inc"
119010,"Sasquatch, the Legend of Bigfoot",76866,North American Film Enterprises
17577,The Devil's Tomb,3336,Ice Cold Productions
17577,The Devil's Tomb,3337,Empyreal Entertainment
17577,The Devil's Tomb,3338,Ringleader Studios
46541,Game of Death,10255,Voltage Pictures
46541,Game of Death,13792,Perpetual Media Capital
46541,Game of Death,16936,Arramis Films
46541,Game of Death,34788,Alchemedia Films
46541,Game of Death,50963,Philippe Martinez Productions
59005,Quackser Fortune Has a Cousin in the Bronx,46412,Universal Marion Corporation (UMC)
233204,The Pink Jungle,2418,Cherokee Productions
98567,Chinese Zodiac,2726,Emperor Motion Pictures
98567,Chinese Zodiac,5649,JCE Movies
127370,Song for Marion,2254,Egoli Tossell Film AG
127370,Song for Marion,15282,Steel Mill Pictures
127370,Song for Marion,15283,Coolmore Productions
109491,Beautiful Creatures,1088,Alcon Entertainment
109491,Beautiful Creatures,6194,Warner Bros.
109491,Beautiful Creatures,32184,Belle Pictures
109491,Beautiful Creatures,36390,3 Arts Entertainment
115834,Ten Tall Men,441,Columbia Pictures Corporation
115834,Ten Tall Men,584,Norma Productions
115834,Ten Tall Men,18312,Halburt Productions
